,track_popularity,duration_ms
6113,0,264000
6114,67,266067
6115,53,201084
6116,48,263562
6117,5,240257
6118,12,219253
6119,61,186667
6120,18,204587
6121,0,299467
6122,75,215360
6123,47,177562
6124,59,193093
6125,5,231627
6126,44,167000
6127,55,183533
6128,74,231847
6129,0,257480
6130,4,290160
6131,49,227560
6132,0,328087
6133,81,185587
6134,51,244307
6135,54,208173
6136,75,236053
6137,46,187710
6138,52,179079
6139,0,201500
6140,31,341960
6141,36,219200
6142,63,181868
6143,44,157373
6144,44,313307
6145,0,243163
6146,40,192102
6147,42,233587
6148,17,245034
6149,2,142320
6150,58,210001
6151,60,206667
6152,66,239227
6153,46,214032
6154,77,143713
6155,0,248400
6156,0,218525
6157,52,236120
6158,52,234088
6159,11,244720
6160,44,174291
6161,70,226680
6162,23,161434
6163,69,508200
6164,47,289182
6165,63,176675
6166,30,265760
6167,27,245114
6168,41,252493
6169,0,219467
6170,62,172867
6171,38,232240
6172,3,166693
6173,0,268747
6174,39,362000
6175,0,255560
6176,0,314200
6177,43,198358
6178,60,448307
6179,64,215375
6180,45,201931
6181,33,234056
6182,74,302000
6183,56,181812
6184,55,375973
6185,6,346840
6186,62,187675
6187,1,176507
6188,1,158555
6189,53,250040
6190,51,254107
6191,59,238200
6192,20,175200
6193,69,239987
6194,67,193320
6195,3,255093
6196,41,195185
6197,61,173867
6198,57,166507
6199,0,205320
6200,73,219742
6201,33,161779
6202,69,292067
6203,44,308973
6204,36,208125
6205,75,195667
6206,55,173671
6207,60,188320
6208,0,333013
6209,0,200227
6210,8,186549
6211,13,192693
6212,0,178996
6213,49,192766
6214,1,233027
6215,72,234333
6216,16,197267
6217,0,289627
6218,44,212810
6219,0,284133
6220,0,235414
6221,39,192318
6222,69,182400
6223,52,235653
6224,62,243653
6225,56,258680
6226,35,227560
6227,52,325907
6228,60,374653
6229,62,210293
6230,52,185265
6231,39,196911
6232,36,179773
6233,2,251133
6234,49,165120
6235,63,219867
6236,30,214496
6237,67,207857
6238,56,156736
6239,76,208080
6240,49,195693
6241,9,199600
6242,33,271240
6243,68,331413
6244,64,156560
6245,54,198693
6246,50,241107
6247,0,318333
6248,38,207640
6249,52,201290
6250,62,221425
6251,2,206885
6252,43,161442
6253,68,300160
6254,48,138909
6255,78,230613
6256,69,230878
6257,55,269516
6258,16,334533
6259,71,253093
6260,52,201746
6261,0,216493
6262,13,302258
6263,67,170739
6264,79,197437
6265,64,222933
6266,19,257267
6267,63,236693
6268,13,218228
6269,43,186153
6270,47,176000
6271,50,307573
6272,17,236627
6273,56,209969
6274,64,136147
6275,2,406307
6276,61,191294
6277,15,239560
6278,68,354636
6279,58,292413
6280,63,176018
6281,74,276960
6282,0,326120
6283,40,370848
6284,1,429973
6285,25,199160
6286,40,260507
6287,36,247718
6288,37,222800
6289,64,254481
6290,53,173810
6291,13,148861
6292,53,191534
6293,74,172227
6294,0,199309
6295,44,260880
6296,52,317507
6297,27,289027
6298,9,190645
6299,58,291133
6300,52,138000
6301,38,253733
6302,79,165733
6303,53,168147
6304,3,364173
6305,30,289173
6306,69,234623
6307,60,256933
6308,78,235213
6309,1,213320
6310,0,306225
6311,68,190320
6312,51,400693
6313,51,174040
6314,30,237760
6315,53,306933
6316,43,199221
6317,62,186440
6318,37,183747
6319,12,179107
6320,31,360933
6321,2,264147
6322,0,254707
6323,66,444053
6324,2,252400
6325,0,348387
6326,90,215460
6327,55,385880
6328,45,444307
6329,12,328307
6330,59,294987
6331,8,250973
6332,39,268627
6333,34,206667
6334,52,320360
6335,55,229959
6336,56,228813
6337,36,284333
6338,4,275067
6339,48,243038
6340,55,185119
6341,45,167684
6342,31,273252
6343,33,197538
6344,36,226362
6345,32,211493
6346,0,208283
6347,50,161642
6348,16,288160
6349,45,213087
6350,0,310720
6351,72,204520
6352,13,284107
6353,25,337667
6354,0,418387
6355,63,247613
6356,10,271253
6357,48,206880
6358,60,283636
6359,31,281694
6360,7,487699
6361,58,201000
6362,45,252846
6363,58,174625
6364,32,67573
6365,28,234627
6366,29,198728
6367,42,321627
6368,63,194590
6369,48,295427
6370,60,160457
6371,1,243800
6372,50,188160
6373,54,415090
6374,71,515867
6375,24,251069
6376,0,203293
6377,3,69697
6378,19,242027
6379,26,239960
6380,61,232773
6381,81,240400
6382,37,150787
6383,60,231973
6384,4,190560
6385,42,393107
6386,61,226427
6387,0,215800
6388,0,169599
6389,38,177209
6390,74,260000
6391,85,104591
6392,14,214086
6393,0,178774
6394,74,175424
6395,60,275402
6396,63,186497
6397,35,154192
6398,65,191700
6399,62,219787
6400,29,162656
6401,73,266893
6402,83,205920
6403,25,154807
6404,61,217347
6405,46,219787
6406,58,281347
6407,37,225840
6408,41,144762
6409,75,222320
6410,86,169354
6411,37,307653
6412,47,271868
6413,32,234680
6414,58,163081
6415,46,281946
6416,51,272800
6417,50,229862
6418,36,308187
6419,65,215474
6420,60,197789
6421,57,204661
6422,4,221214
6423,48,231015
6424,60,140571
6425,26,253493
6426,2,236520
6427,69,210286
6428,46,176760
6429,69,153840
6430,80,208947
6431,0,323267
6432,18,189440
6433,38,200156
6434,1,229093
6435,0,208680
6436,88,145800
6437,63,191507
6438,67,252903
6439,67,236727
6440,1,255533
6441,55,151109
6442,3,369320
6443,60,270927
6444,46,254707
6445,28,207707
6446,35,330840
6447,56,184571
6448,70,194080
6449,34,173658
6450,60,198761
6451,57,299800
6452,42,312333
6453,27,228511
6454,37,212000
6455,79,303373
6456,0,204033
6457,60,127613
6458,5,180680
6459,61,252200
6460,0,238533
6461,12,235636
6462,0,179405
6463,44,207349
6464,1,252640
6465,28,207333
6466,51,237907
6467,65,223107
6468,83,260773
6469,43,200625
6470,34,356667
6471,21,172457
6472,45,232409
6473,37,197520
6474,54,336840
6475,3,227427
6476,62,213373
6477,64,214133
6478,53,241360
6479,57,219907
6480,36,303800
6481,34,237453
6482,52,190388
6483,55,184172
6484,23,158692
6485,3,182183
6486,0,171627
6487,59,179747
6488,62,207333
6489,57,173649
6490,5,371133
6491,58,212267
6492,71,216120
6493,53,162004
6494,30,161464
6495,9,217467
6496,3,265907
6497,68,224258
6498,54,207307
6499,56,167166
6500,63,225077
6501,43,190582
6502,0,191560
6503,75,136351
6504,75,334040
6505,53,178356
6506,33,220200
6507,59,147684
6508,9,211933
6509,67,187733
6510,0,256947
6511,34,267067
6512,44,299493
6513,55,179034
6514,66,238293
6515,52,173507
6516,53,263090
6517,39,394840
6518,3,235200
6519,44,242582
6520,30,264400
6521,78,210173
6522,1,197507
6523,0,346213
6524,38,184360
6525,63,218707
6526,62,220000
6527,76,269554
6528,48,203810
6529,36,226173
6530,66,193093
6531,44,225231
6532,7,232550
6533,62,160720
6534,55,241338
6535,54,339973
6536,0,198000
6537,50,209280
6538,68,184005
6539,74,161533
6540,25,237533
6541,65,176816
6542,75,218710
6543,0,281827
6544,44,184762
6545,26,237293
6546,41,193608
6547,26,205500
6548,55,180187
6549,41,198466
6550,63,322093
6551,34,214444
6552,3,228626
6553,73,256440
6554,54,204240
6555,18,201744
6556,0,271745
6557,24,253887
6558,0,203347
6559,43,272493
6560,44,211573
6561,33,173533
6562,0,248960
6563,52,153685
6564,7,283067
6565,0,299863
6566,1,245002
6567,10,209267
6568,37,204160
6569,35,293967
6570,8,346267
6571,49,290760
6572,81,288624
6573,35,254493
6574,5,256794
6575,68,237040
6576,15,315653
6577,21,187200
6578,12,133662
6579,1,174399
6580,18,155410
6581,53,253227
6582,0,208308
6583,48,249627
6584,40,290533
6585,0,228747
6586,5,253667
6587,38,394360
6588,90,250534
6589,51,245581
6590,51,205520
6591,57,197973
6592,62,150160
6593,49,245080
6594,37,216747
6595,75,223253
6596,44,251587
6597,43,207059
6598,46,192414
6599,52,206693
6600,43,239854
6601,0,178853
6602,1,196587
6603,0,355773
6604,11,260004
6605,38,183182
6606,55,344907
6607,60,253467
6608,62,204827
6609,94,157606
6610,0,175240
6611,60,221400
6612,78,177670
6613,64,233360
6614,80,257267
6615,8,188000
6616,9,204727
6617,59,288493
6618,50,242293
6619,2,265660
6620,1,182040
6621,8,235667
6622,26,186080
6623,0,159974
6624,80,291293
6625,0,221533
6626,67,201547
6627,0,210347
6628,0,234360
6629,0,224343
6630,79,377093
6631,68,141598
6632,61,257547
6633,16,250307
6634,55,214560
6635,60,195107
6636,0,248693
6637,72,208760
6638,33,145451
6639,54,265477
6640,58,204213
6641,54,171590
6642,56,330600
6643,45,412082
6644,81,205760
6645,60,285333
6646,71,202062
6647,55,321680
6648,66,163509
6649,76,203908
6650,64,200973
6651,0,199719
6652,21,196880
6653,43,179200
6654,44,296480
6655,45,192511
6656,13,241800
6657,63,151897
6658,70,221640
6659,69,218014
6660,67,200147
6661,48,191360
6662,47,379800
6663,55,326640
6664,0,219497
6665,41,307333
6666,59,194916
6667,54,137280
6668,57,160373
6669,58,214385
6670,29,166213
6671,52,219733
6672,64,176378
6673,43,133267
6674,54,167540
6675,46,125870
6676,53,177656
6677,44,228373
6678,56,275294
6679,49,187907
6680,41,211533
6681,67,227280
6682,49,186987
6683,19,321773
6684,7,172192
6685,46,265143
6686,24,215625
6687,37,324453
6688,75,178013
6689,0,187840
6690,54,225341
6691,70,145085
6692,51,221496
6693,86,205473
6694,0,193720
6695,75,190288
6696,15,326933
6697,69,315200
6698,53,220629
6699,46,256012
6700,58,223440
6701,54,229693
6702,42,225973
6703,57,162600
6704,52,199347
6705,5,197053
6706,55,253347
6707,71,219435
6708,48,191312
6709,68,175898
6710,48,151875
6711,48,224480
6712,35,185366
6713,76,233613
6714,77,212862
6715,1,216333
6716,45,312133
6717,29,168760
6718,0,199754
6719,0,356000
6720,0,205094
6721,0,242267
6722,27,293733
6723,10,196867
6724,65,301093
6725,1,203160
6726,56,159587
6727,72,124539
6728,29,237400
6729,0,240133
6730,47,154259
6731,73,271467
6732,40,157024
6733,38,243865
6734,41,149547
6735,24,270333
6736,71,175093
6737,64,301373
6738,63,220964
6739,58,220800
6740,49,324733
6741,67,230693
6742,53,293106
6743,61,224487
6744,41,189898
6745,62,266840
6746,31,290904
6747,57,150528
6748,19,252823
6749,53,206360
6750,29,195000
6751,61,163200
6752,49,237573
6753,31,215067
6754,57,200413
6755,18,303533
6756,61,290960
6757,0,214286
6758,50,239013
6759,61,266173
6760,6,212815
6761,57,206827
6762,30,257667
6763,27,193071
6764,44,262507
6765,58,276147
6766,61,221940
6767,27,165172
6768,40,136373
6769,24,194119
6770,3,232067
6771,18,229307
6772,54,268187
6773,44,184960
6774,54,227087
6775,49,320166
6776,5,210480
6777,12,198973
6778,76,221360
6779,65,211027
6780,13,238613
6781,88,215733
6782,45,168053
6783,0,292360
6784,29,182933
6785,45,376721
6786,55,219240
6787,48,218373
6788,41,272834
6789,28,304000
6790,34,321770
6791,53,254560
6792,64,276373
6793,69,202173
6794,71,222961
6795,89,223258
6796,55,231693
6797,5,303067
6798,55,153231
6799,69,217283
6800,4,293533
6801,6,280000
6802,60,176906
6803,70,193548
6804,61,205263
6805,47,188867
6806,22,218747
6807,83,225280
6808,69,412632
6809,72,206400
6810,55,199586
6811,47,221618
6812,4,232973
6813,45,256613
6814,2,270222
6815,36,187424
6816,63,227012
6817,38,234453
6818,65,160078
6819,66,215523
6820,18,189786
6821,44,186435
6822,0,172733
6823,0,267801
6824,0,190387
6825,33,188960
6826,1,274627
6827,62,201000
6828,38,182560
6829,9,326960
6830,0,194637
6831,32,308240
6832,64,179151
6833,26,185773
6834,56,249067
6835,15,447400
6836,63,194483
6837,57,238054
6838,4,204444
6839,66,221000
6840,56,161054
6841,72,252773
6842,46,180053
6843,28,502933
6844,55,294245
6845,67,197847
6846,1,320893
6847,60,300600
6848,54,278267
6849,51,248003
6850,77,219080
6851,54,199320
6852,62,204587
6853,58,218187
6854,31,273933
6855,1,280990
6856,83,157202
6857,63,213267
6858,68,244827
6859,53,239908
6860,48,204526
6861,48,416000
6862,27,283880
6863,74,161627
6864,75,467587
6865,38,256808
6866,36,216786
6867,64,331827
6868,21,271000
6869,40,330013
6870,49,227707
6871,69,191467
6872,0,264307
6873,66,231480
6874,29,340080
6875,56,235560
6876,65,209143
6877,47,230142
6878,0,257573
6879,65,267773
6880,24,200013
6881,68,177143
6882,51,221550
6883,57,195429
6884,65,290578
6885,76,156893
6886,61,205554
6887,41,199995
6888,0,215933
6889,63,212688
6890,58,206160
6891,55,225267
6892,8,213066
6893,33,202333
6894,24,381240
6895,51,170048
6896,0,172031
6897,32,234640
6898,42,258419
6899,73,160063
6900,68,183519
6901,5,268840
6902,57,132702
6903,87,312820
6904,1,183800
6905,23,205748
6906,73,237707
6907,54,235907
6908,67,194907
6909,3,220360
6910,82,160720
6911,25,183973
6912,0,229400
6913,1,310933
6914,22,245387
6915,31,169754
6916,16,367733
6917,60,261867
6918,0,314427
6919,57,176444
6920,66,281080
6921,60,210177
6922,45,293960
6923,75,307773
6924,40,228787
6925,100,209438
6926,57,254022
6927,4,181053
6928,70,219600
6929,17,198960
6930,0,246147
6931,60,321800
6932,76,254383
6933,43,228147
6934,44,197813
6935,80,143227
6936,52,233333
6937,14,300852
6938,29,197181
6939,54,243133
6940,25,238253
6941,15,275987
6942,0,232000
6943,0,240000
6944,67,174375
6945,77,231240
6946,37,283295
6947,64,251446
6948,6,245493
6949,68,171908
6950,49,187627
6951,67,254733
6952,5,249573
6953,0,160707
6954,44,236280
6955,35,162857
6956,30,203999
6957,25,171429
6958,68,223867
6959,59,166653
6960,37,253867
6961,72,161684
6962,28,290973
6963,32,290027
6964,75,164640
6965,24,292520
6966,38,268813
6967,61,302840
6968,75,136956
6969,0,403787
6970,57,284133
6971,47,206037
6972,2,322733
6973,43,195360
6974,0,190493
6975,78,225053
6976,20,274667
6977,63,220573
6978,47,173910
6979,0,217385
6980,21,224636
6981,68,257053
6982,58,428200
6983,45,203077
6984,47,151795
6985,34,212053
6986,90,157067
6987,31,188728
6988,11,260507
6989,46,297040
6990,31,164681
6991,0,373787
6992,68,257333
6993,38,256653
6994,66,201434
6995,13,228667
6996,0,210987
6997,47,199693
6998,47,194747
6999,5,332301
7000,76,148500
7001,72,298440
7002,58,230625
7003,65,238707
7004,64,174640
7005,75,176561
7006,30,232777
7007,61,360427
7008,47,205707
7009,0,278347
7010,49,289347
7011,54,183920
7012,0,72080
7013,71,216733
7014,39,320773
7015,67,285733
7016,67,184733
7017,42,340907
7018,70,187521
7019,3,178295
7020,49,313427
7021,81,214507
7022,2,308493
7023,55,228147
7024,42,320333
7025,8,227627
7026,50,201320
7027,58,276067
7028,71,201290
7029,55,193880
7030,5,195040
7031,19,227476
7032,13,181880
7033,32,287973
7034,52,154560
7035,50,195714
7036,70,214740
7037,35,241493
7038,43,239120
7039,50,139507
7040,13,256890
7041,42,211230
7042,36,258093
7043,57,188400
7044,62,149640
7045,7,221176
7046,82,174100
7047,56,139134
7048,61,166696
7049,78,198053
7050,53,207133
7051,0,224280
7052,0,318755
7053,22,223600
7054,65,222960
7055,58,206320
7056,0,224600
7057,64,321987
7058,24,276533
7059,76,231663
7060,61,312373
7061,67,237893
7062,8,207735
7063,5,172540
7064,38,190174
7065,57,245267
7066,21,271240
7067,63,176787
7068,37,191269
7069,50,208606
7070,64,212507
7071,62,160630
7072,24,174000
7073,1,224240
7074,56,182387
7075,32,217845
7076,77,249191
7077,56,195012
7078,39,235484
7079,0,204655
7080,64,188493
7081,83,208400
7082,0,253493
7083,71,202133
7084,62,440013
7085,64,240800
7086,0,348678
7087,34,134048
7088,74,213800
7089,1,207587
7090,23,252493
7091,68,283707
7092,74,176517
7093,24,204627
7094,0,343846
7095,43,360133
7096,61,243107
7097,14,183520
7098,5,296880
7099,64,255080
7100,0,251429
7101,44,238491
7102,22,277707
7103,32,277680
7104,3,219044
7105,0,265314
7106,65,126043
7107,42,164094
7108,51,244088
7109,48,222400
7110,35,198240
7111,24,208500
7112,48,209333
7113,75,210197
7114,15,234533
7115,61,273853
7116,49,136000
7117,8,263755
7118,72,250747
7119,83,226321
7120,63,248880
7121,33,232013
7122,39,205595
7123,7,177604
7124,56,172724
7125,62,256293
7126,73,289160
7127,57,183746
7128,47,266277
7129,0,182518
7130,0,297520
7131,0,258000
7132,42,310992
7133,0,268480
7134,75,221818
7135,65,271520
7136,55,223553
7137,55,252857
7138,35,259267
7139,62,158095
7140,40,182400
7141,39,247278
7142,49,234880
7143,40,271747
7144,43,235385
7145,45,179000
7146,4,197793
7147,18,294267
7148,64,187720
7149,58,239442
7150,44,283933
7151,23,184436
7152,56,149560
7153,58,191080
7154,1,223507
7155,35,228253
7156,30,193293
7157,84,198973
7158,40,187368
7159,57,200933
7160,47,217313
7161,0,334693
7162,48,152040
7163,0,238576
7164,20,203573
7165,24,438787
7166,15,227120
7167,17,198237
7168,53,227320
7169,5,239947
7170,19,285133
7171,75,175200
7172,68,243413
7173,31,219320
7174,49,269947
7175,50,188930
7176,82,269667
7177,2,212747
7178,40,352507
7179,2,179200
7180,45,220587
7181,65,172653
7182,63,231040
7183,50,222600
7184,52,195307
7185,30,173077
7186,3,316053
7187,45,223640
7188,43,267262
7189,52,243800
7190,44,258773
7191,39,147679
7192,0,231773
7193,28,149325
7194,63,281407
7195,39,204245
7196,17,212760
7197,34,283469
7198,0,252000
7199,29,186094
7200,59,168071
7201,47,277400
7202,51,212947
7203,62,228467
7204,71,181290
7205,72,220117
7206,51,209067
7207,1,284653
7208,70,207851
7209,47,247520
7210,45,365870
7211,65,322560
7212,70,169027
7213,65,213000
7214,61,284693
7215,41,178800
7216,0,308133
7217,64,298027
7218,15,272160
7219,55,175628
7220,64,169620
7221,49,195067
7222,2,203813
7223,51,227853
7224,36,256973
7225,0,255027
7226,2,312627
7227,73,325507
7228,4,181000
7229,75,210937
7230,30,323867
7231,0,137560
7232,39,199679
7233,68,232000
7234,62,253080
7235,72,208976
7236,83,281560
7237,0,291267
7238,40,239160
7239,54,282133
7240,0,308560
7241,39,158467
7242,24,314467
7243,26,196067
7244,45,279627
7245,60,237065
7246,62,186667
7247,59,247400
7248,70,211364
7249,0,248217
7250,71,165291
7251,61,178125
7252,37,231035
7253,10,210040
7254,69,185914
7255,42,206547
7256,2,201587
7257,34,216307
7258,66,228320
7259,71,215133
7260,33,323027
7261,66,177922
7262,65,177280
7263,15,184373
7264,33,203720
7265,0,241400
7266,2,142907
7267,64,221707
7268,39,172500
7269,50,215360
7270,57,210909
7271,58,348293
7272,48,186122
7273,6,196667
7274,60,158120
7275,44,377507
7276,55,113674
7277,66,221000
7278,51,223800
7279,32,275705
7280,54,186545
7281,64,207347
7282,23,212493
7283,41,206289
7284,60,237293
7285,57,199048
7286,52,413427
7287,65,156356
7288,79,169248
7289,5,233947
7290,80,135460
7291,69,257380
7292,63,135507
7293,49,197480
7294,61,171107
7295,38,224013
7296,63,218073
7297,35,332400
7298,79,183589
7299,16,270787
7300,61,161951
7301,0,262107
7302,55,251195
7303,53,165618
7304,0,314147
7305,55,215872
7306,76,185802
7307,38,202710
7308,0,291507
7309,58,269663
7310,24,242227
7311,54,344000
7312,36,244320
7313,53,189041
7314,72,229240
7315,61,195976
7316,15,298907
7317,40,217500
7318,75,174444
7319,46,105533
7320,24,196173
7321,4,265373
7322,50,231139
7323,78,236000
7324,51,158447
7325,63,288053
7326,0,179027
7327,52,232333
7328,63,314987
7329,36,186062
7330,57,190218
7331,74,159783
7332,61,227655
7333,19,264504
7334,39,243893
7335,41,196280
7336,63,224813
7337,53,139712
7338,36,215813
7339,42,278608
7340,14,214160
7341,0,228747
7342,79,224681
7343,68,191507
7344,54,154267
7345,79,204013
7346,70,217707
7347,47,197590
7348,42,233427
7349,48,230467
7350,35,444053
7351,58,126280
7352,41,250360
7353,0,255707
7354,48,224299
7355,39,181400
7356,53,165747
7357,61,185625
7358,70,246520
7359,63,209360
7360,49,241373
7361,51,311880
7362,37,208032
7363,32,270653
7364,36,259200
7365,25,219400
7366,52,370987
7367,89,217130
7368,83,249293
7369,59,314720
7370,65,202040
7371,69,316718
7372,33,212963
7373,51,162651
7374,3,231813
7375,37,342880
7376,73,190213
7377,23,192000
7378,44,184200
7379,25,232646
7380,61,206493
7381,51,200625
7382,37,184800
7383,42,256493
7384,49,222760
7385,66,142515
7386,0,211933
7387,6,218507
7388,0,210533
7389,26,210492
7390,37,330968
7391,8,270466
7392,75,152960
7393,0,207227
7394,29,262703
7395,38,188547
7396,60,179960
7397,55,120959
7398,43,161953
7399,38,250040
7400,0,251399
7401,32,213137
7402,8,360107
7403,49,208548
